GEO,Products,VECTOR
Nova Scotia,"Vegetable oil, 3 litres",v1353834446
Nova Scotia,"Canola oil, 3 litres",v1458870009
Nova Scotia,"Olive oil, 1 litre",v1458870023
Nova Scotia,"Baby food, 128 millilitres",v1353834447
Nova Scotia,"Infant formula, 900 grams ",v1458870018
Nova Scotia,"Peanut butter, 1 kilogram",v1353834448
Nova Scotia,"Mayonnaise, 890 millilitres ",v1353834449
Nova Scotia,"Canned baked beans, 398 millilitres",v1353834450
Nova Scotia,"Canned tomatoes, 796 millilitres",v1353834451
Nova Scotia,"Canned soup, 284 millilitres",v1353834452
Nova Scotia,"Canned beans and lentils, 540 millilitres",v1353834453
Nova Scotia,"Canned corn, 341 millilitres",v1458870006
Nova Scotia,"Canned peach, 398 millilitres",v1458870007
Nova Scotia,"Canned pear, 398 millilitres",v1458870008
Nova Scotia,"Dried lentils, 900 grams",v1353834454
Nova Scotia,"Dry beans and legumes, 900 grams ",v1458870012
Nova Scotia,"Tofu, 350 grams ",v1458870035
Nova Scotia,"Hummus, 227 grams",v1458870017
Nova Scotia,"Salsa, 418 millilitres",v1458870029
Nova Scotia,"Pasta sauce, 650 millilitres",v1458870024
Nova Scotia,"Salad dressing, 475 millilitres",v1458870026
Nova Scotia,"Almonds, 200 grams",v1458870004
Nova Scotia,"Peanuts, 450 grams",v1458870025
Nova Scotia,"Sunflower seeds, 400 grams ",v1458870034
Nova Scotia,"Deodorant, 85 grams",v1353834455
Nova Scotia,"Toothpaste, 100 millilitres",v1353834456
Nova Scotia,"Shampoo, 400 millilitres",v1353834457
Nova Scotia,"Laundry detergent, 4.43 litres",v1458870019
New Brunswick,"Beef stewing cuts, per kilogram",v1159447095
New Brunswick,"Beef striploin cuts, per kilogram",v1159447096
New Brunswick,"Beef top sirloin cuts, per kilogram",v1159447097
New Brunswick,"Beef rib cuts, per kilogram",v1353834458
New Brunswick,"Ground beef, per kilogram",v1159447098
New Brunswick,"Pork loin cuts, per kilogram",v1159447099
New Brunswick,"Pork rib cuts, per kilogram",v1159447100
New Brunswick,"Pork shoulder cuts, per kilogram",v1353834459
New Brunswick,"Whole chicken, per kilogram",v1159447101
New Brunswick,"Chicken breasts, per kilogram",v1159447102
New Brunswick,"Chicken thigh, per kilogram",v1159447103
New Brunswick,"Chicken drumsticks, per kilogram",v1353834460
New Brunswick,"Bacon, 500 grams",v1159447104
New Brunswick,"Wieners, 400 grams",v1159447105
New Brunswick,"Salmon, per kilogram",v1458870061
New Brunswick,"Shrimp, 300 grams",v1458870063
New Brunswick,"Canned salmon, 213 grams",v1353834461
New Brunswick,"Canned tuna, 170 grams",v1159447106
New Brunswick,"Meatless burgers, 226 grams",v1458870054
New Brunswick,"Milk, 1 litre",v1159447107
New Brunswick,"Milk, 2 litres",v1159447108
New Brunswick,"Milk, 4 litres",v1159447109
New Brunswick,"Soy milk, 1.89 litres",v1458870064
New Brunswick,"Nut milk, 1.89 litres",v1458870055
New Brunswick,"Cream, 1 litre",v1159447110
New Brunswick,"Butter, 454 grams",v1159447111
New Brunswick,"Margarine, 907 grams",v1458870053
New Brunswick,"Block cheese, 500 grams",v1159447112
New Brunswick,"Yogurt, 500 grams",v1159447113
New Brunswick,"Eggs, 1 dozen",v1159447114
New Brunswick,"Apples, per kilogram",v1159447115
New Brunswick,"Oranges, per kilogram",v1159447116
New Brunswick,"Oranges, 1.36 kilograms",v1159447117
New Brunswick,"Bananas, per kilogram",v1159447118
New Brunswick,"Pears, per kilogram",v1159447119
New Brunswick,"Lemons, unit",v1159447120
New Brunswick,"Limes, unit",v1353834462
New Brunswick,"Grapes, per kilogram",v1159447121
New Brunswick,"Cantaloupe, unit",v1159447122
New Brunswick,"Strawberries, 454 grams",v1458870066
New Brunswick,"Avocado, unit",v1159447123
New Brunswick,"Potatoes, 4.54 kilograms",v1159447124
New Brunswick,"Potatoes, per kilogram",v1353834463
New Brunswick,"Sweet potatoes, per kilogram",v1353834464
New Brunswick,"Tomatoes, per kilogram",v1159447125
New Brunswick,"Cabbage, per kilogram",v1159447126
New Brunswick,"Carrots, 1.36 kilograms",v1159447127
New Brunswick,"Onions, per kilogram",v1159447128
New Brunswick,"Onions, 1.36 kilograms",v1159447129
New Brunswick,"Celery, unit",v1159447130
New Brunswick,"Cucumber, unit",v1159447131
New Brunswick,"Mushrooms, 227 grams",v1159447132
New Brunswick,"Iceberg lettuce, unit",v1353834465
New Brunswick,"Romaine lettuce, unit",v1353834466
New Brunswick,"Broccoli, unit",v1159447133
New Brunswick,"Peppers, per kilogram",v1159447134
New Brunswick,"Squash, per kilogram",v1458870065
New Brunswick,"Salad greens, 142 grams",v1458870060
New Brunswick,"Frozen french fried potatoes, 750 grams",v1353834467
New Brunswick,"Frozen green beans, 750 grams",v1353834468
New Brunswick,"Frozen broccoli, 500 grams",v1353834469
New Brunswick,"Frozen corn, 750 grams ",v1353834470
New Brunswick,"Frozen mixed vegetables, 750 grams ",v1353834471
New Brunswick,"Frozen peas, 750 grams",v1353834472
New Brunswick,"Frozen pizza, 390 grams",v1458870047
New Brunswick,"Frozen spinach, 300 grams",v1458870048
New Brunswick,"Frozen strawberries, 600 grams",v1458870049
New Brunswick,"White bread, 675 grams",v1353834473
New Brunswick,"Flatbread and pita, 500 grams ",v1458870046
New Brunswick,"Crackers and crisp breads, 200 grams ",v1458870044
New Brunswick,"Cookies and sweet biscuits, 300 grams ",v1458870043
New Brunswick,"Dry or fresh pasta, 500 grams",v1353834474
New Brunswick,"Brown rice, 900 grams ",v1458870038
New Brunswick,"White rice, 2 kilograms",v1458870069
New Brunswick,"Cereal, 400 grams",v1353834475
New Brunswick,"Wheat flour, 2.5 kilograms",v1353834476
New Brunswick,"White sugar, 2 kilograms",v1353834477
New Brunswick,"Apple juice, 2 litres",v1353834478
New Brunswick,"Orange juice, 2 litres",v1353834479
New Brunswick,"Roasted or ground coffee, 340 grams",v1353834480
New Brunswick,Tea (20 bags),v1353834481
New Brunswick,"Ketchup, 1 litre",v1353834482
New Brunswick,"Vegetable oil, 3 litres",v1353834483
New Brunswick,"Canola oil, 3 litres",v1458870042
New Brunswick,"Olive oil, 1 litre",v1458870056
New Brunswick,"Baby food, 128 millilitres",v1353834484
New Brunswick,"Infant formula, 900 grams ",v1458870051
New Brunswick,"Peanut butter, 1 kilogram",v1353834485
New Brunswick,"Mayonnaise, 890 millilitres ",v1353834486
New Brunswick,"Canned baked beans, 398 millilitres",v1353834487
New Brunswick,"Canned tomatoes, 796 millilitres",v1353834488
New Brunswick,"Canned soup, 284 millilitres",v1353834489
New Brunswick,"Canned beans and lentils, 540 millilitres",v1353834490
New Brunswick,"Canned corn, 341 millilitres",v1458870039
New Brunswick,"Canned peach, 398 millilitres",v1458870040
New Brunswick,"Canned pear, 398 millilitres",v1458870041
New Brunswick,"Dried lentils, 900 grams",v1353834491
New Brunswick,"Dry beans and legumes, 900 grams ",v1458870045
New Brunswick,"Tofu, 350 grams ",v1458870068
New Brunswick,"Hummus, 227 grams",v1458870050
New Brunswick,"Salsa, 418 millilitres",v1458870062
New Brunswick,"Pasta sauce, 650 millilitres",v1458870057
New Brunswick,"Salad dressing, 475 millilitres",v1458870059
New Brunswick,"Almonds, 200 grams",v1458870037
New Brunswick,"Peanuts, 450 grams",v1458870058
New Brunswick,"Sunflower seeds, 400 grams ",v1458870067
New Brunswick,"Deodorant, 85 grams",v1353834492
New Brunswick,"Toothpaste, 100 millilitres",v1353834493
New Brunswick,"Shampoo, 400 millilitres",v1353834494
New Brunswick,"Laundry detergent, 4.43 litres",v1458870052
Quebec,"Beef stewing cuts, per kilogram",v1159447135
Quebec,"Beef striploin cuts, per kilogram",v1159447136
Quebec,"Beef top sirloin cuts, per kilogram",v1159447137
Quebec,"Beef rib cuts, per kilogram",v1353834495
Quebec,"Ground beef, per kilogram",v1159447138
Quebec,"Pork loin cuts, per kilogram",v1159447139
Quebec,"Pork rib cuts, per kilogram",v1159447140
Quebec,"Pork shoulder cuts, per kilogram",v1353834496
Quebec,"Whole chicken, per kilogram",v1159447141
Quebec,"Chicken breasts, per kilogram",v1159447142
Quebec,"Chicken thigh, per kilogram",v1159447143
Quebec,"Chicken drumsticks, per kilogram",v1353834497
Quebec,"Bacon, 500 grams",v1159447144
Quebec,"Wieners, 400 grams",v1159447145
Quebec,"Salmon, per kilogram",v1458870094
Quebec,"Shrimp, 300 grams",v1458870096
Quebec,"Canned salmon, 213 grams",v1353834498
Quebec,"Canned tuna, 170 grams",v1159447146
Quebec,"Meatless burgers, 226 grams",v1458870087
Quebec,"Milk, 1 litre",v1159447147
Quebec,"Milk, 2 litres",v1159447148
Quebec,"Milk, 4 litres",v1159447149
Quebec,"Soy milk, 1.89 litres",v1458870097
Quebec,"Nut milk, 1.89 litres",v1458870088
Quebec,"Cream, 1 litre",v1159447150
Quebec,"Butter, 454 grams",v1159447151
Quebec,"Margarine, 907 grams",v1458870086
Quebec,"Block cheese, 500 grams",v1159447152
Quebec,"Yogurt, 500 grams",v1159447153
Quebec,"Eggs, 1 dozen",v1159447154
Quebec,"Apples, per kilogram",v1159447155
Quebec,"Oranges, per kilogram",v1159447156
Quebec,"Oranges, 1.36 kilograms",v1159447157
Quebec,"Bananas, per kilogram",v1159447158
Quebec,"Pears, per kilogram",v1159447159
Quebec,"Lemons, unit",v1159447160
Quebec,"Limes, unit",v1353834499
Quebec,"Grapes, per kilogram",v1159447161
Quebec,"Cantaloupe, unit",v1159447162
Quebec,"Strawberries, 454 grams",v1458870099
Quebec,"Avocado, unit",v1159447163
Quebec,"Potatoes, 4.54 kilograms",v1159447164
Quebec,"Potatoes, per kilogram",v1353834500
Quebec,"Sweet potatoes, per kilogram",v1353834501
Quebec,"Tomatoes, per kilogram",v1159447165
Quebec,"Cabbage, per kilogram",v1159447166
Quebec,"Carrots, 1.36 kilograms",v1159447167
Quebec,"Onions, per kilogram",v1159447168
Quebec,"Onions, 1.36 kilograms",v1159447169
Quebec,"Celery, unit",v1159447170
Quebec,"Cucumber, unit",v1159447171
Quebec,"Mushrooms, 227 grams",v1159447172
Quebec,"Iceberg lettuce, unit",v1353834502
Quebec,"Romaine lettuce, unit",v1353834503
Quebec,"Broccoli, unit",v1159447173
Quebec,"Peppers, per kilogram",v1159447174
Quebec,"Squash, per kilogram",v1458870098
Quebec,"Salad greens, 142 grams",v1458870093
Quebec,"Frozen french fried potatoes, 750 grams",v1353834504
Quebec,"Frozen green beans, 750 grams",v1353834505
Quebec,"Frozen broccoli, 500 grams",v1353834506
Quebec,"Frozen corn, 750 grams ",v1353834507
Quebec,"Frozen mixed vegetables, 750 grams ",v1353834508
Quebec,"Frozen peas, 750 grams",v1353834509
Quebec,"Frozen pizza, 390 grams",v1458870080
Quebec,"Frozen spinach, 300 grams",v1458870081
Quebec,"Frozen strawberries, 600 grams",v1458870082
Quebec,"White bread, 675 grams",v1353834510
Quebec,"Flatbread and pita, 500 grams ",v1458870079
Quebec,"Crackers and crisp breads, 200 grams ",v1458870077
Quebec,"Cookies and sweet biscuits, 300 grams ",v1458870076
Quebec,"Dry or fresh pasta, 500 grams",v1353834511
Quebec,"Brown rice, 900 grams ",v1458870071
Quebec,"White rice, 2 kilograms",v1458870102
Quebec,"Cereal, 400 grams",v1353834512
Quebec,"Wheat flour, 2.5 kilograms",v1353834513
Quebec,"White sugar, 2 kilograms",v1353834514
Quebec,"Apple juice, 2 litres",v1353834515
Quebec,"Orange juice, 2 litres",v1353834516
Quebec,"Roasted or ground coffee, 340 grams",v1353834517
Quebec,Tea (20 bags),v1353834518
Quebec,"Ketchup, 1 litre",v1353834519
Quebec,"Vegetable oil, 3 litres",v1353834520
Quebec,"Canola oil, 3 litres",v1458870075
Quebec,"Olive oil, 1 litre",v1458870089
Quebec,"Baby food, 128 millilitres",v1353834521
Quebec,"Infant formula, 900 grams ",v1458870084
Quebec,"Peanut butter, 1 kilogram",v1353834522
Quebec,"Mayonnaise, 890 millilitres ",v1353834523
Quebec,"Canned baked beans, 398 millilitres",v1353834524
Quebec,"Canned tomatoes, 796 millilitres",v1353834525
Quebec,"Canned soup, 284 millilitres",v1353834526
Quebec,"Canned beans and lentils, 540 millilitres",v1353834527
Quebec,"Canned corn, 341 millilitres",v1458870072
Quebec,"Canned peach, 398 millilitres",v1458870073
Quebec,"Canned pear, 398 millilitres",v1458870074
Quebec,"Dried lentils, 900 grams",v1353834528
Quebec,"Dry beans and legumes, 900 grams ",v1458870078
Quebec,"Tofu, 350 grams ",v1458870101
Quebec,"Hummus, 227 grams",v1458870083
Quebec,"Salsa, 418 millilitres",v1458870095
Quebec,"Pasta sauce, 650 millilitres",v1458870090
Quebec,"Salad dressing, 475 millilitres",v1458870092
Quebec,"Almonds, 200 grams",v1458870070
Quebec,"Peanuts, 450 grams",v1458870091
Quebec,"Sunflower seeds, 400 grams ",v1458870100
Quebec,"Deodorant, 85 grams",v1353834529
Quebec,"Toothpaste, 100 millilitres",v1353834530
Quebec,"Shampoo, 400 millilitres",v1353834531
Quebec,"Laundry detergent, 4.43 litres",v1458870085
Ontario,"Beef stewing cuts, per kilogram",v1159447175
Ontario,"Beef striploin cuts, per kilogram",v1159447176
Ontario,"Beef top sirloin cuts, per kilogram",v1159447177
Ontario,"Beef rib cuts, per kilogram",v1353834532
Ontario,"Ground beef, per kilogram",v1159447178
Ontario,"Pork loin cuts, per kilogram",v1159447179
Ontario,"Pork rib cuts, per kilogram",v1159447180
Ontario,"Pork shoulder cuts, per kilogram",v1353834533
Ontario,"Whole chicken, per kilogram",v1159447181
Ontario,"Chicken breasts, per kilogram",v1159447182
Ontario,"Chicken thigh, per kilogram",v1159447183
Ontario,"Chicken drumsticks, per kilogram",v1353834534
Ontario,"Bacon, 500 grams",v1159447184
Ontario,"Wieners, 400 grams",v1159447185
Ontario,"Salmon, per kilogram",v1458870127
Ontario,"Shrimp, 300 grams",v1458870129
Ontario,"Canned salmon, 213 grams",v1353834535
Ontario,"Canned tuna, 170 grams",v1159447186
Ontario,"Meatless burgers, 226 grams",v1458870120
Ontario,"Milk, 1 litre",v1159447187
Ontario,"Milk, 2 litres",v1159447188
Ontario,"Milk, 4 litres",v1159447189
Ontario,"Soy milk, 1.89 litres",v1458870130
Ontario,"Nut milk, 1.89 litres",v1458870121
Ontario,"Cream, 1 litre",v1159447190
Ontario,"Butter, 454 grams",v1159447191
Ontario,"Margarine, 907 grams",v1458870119
Ontario,"Block cheese, 500 grams",v1159447192
Ontario,"Yogurt, 500 grams",v1159447193
Ontario,"Eggs, 1 dozen",v1159447194
Ontario,"Apples, per kilogram",v1159447195
Ontario,"Oranges, per kilogram",v1159447196
Ontario,"Oranges, 1.36 kilograms",v1159447197
Ontario,"Bananas, per kilogram",v1159447198
Ontario,"Pears, per kilogram",v1159447199
Ontario,"Lemons, unit",v1159447200
Ontario,"Limes, unit",v1353834536
Ontario,"Grapes, per kilogram",v1159447201
Ontario,"Cantaloupe, unit",v1159447202
Ontario,"Strawberries, 454 grams",v1458870132
Ontario,"Avocado, unit",v1159447203
Ontario,"Potatoes, 4.54 kilograms",v1159447204
Ontario,"Potatoes, per kilogram",v1353834537
Ontario,"Sweet potatoes, per kilogram",v1353834538
Ontario,"Tomatoes, per kilogram",v1159447205
Ontario,"Cabbage, per kilogram",v1159447206
Ontario,"Carrots, 1.36 kilograms",v1159447207
Ontario,"Onions, per kilogram",v1159447208
Ontario,"Onions, 1.36 kilograms",v1159447209
Ontario,"Celery, unit",v1159447210
Ontario,"Cucumber, unit",v1159447211
Ontario,"Mushrooms, 227 grams",v1159447212
Ontario,"Iceberg lettuce, unit",v1353834539
Ontario,"Romaine lettuce, unit",v1353834540
Ontario,"Broccoli, unit",v1159447213
Ontario,"Peppers, per kilogram",v1159447214
Ontario,"Squash, per kilogram",v1458870131
Ontario,"Salad greens, 142 grams",v1458870126
Ontario,"Frozen french fried potatoes, 750 grams",v1353834541
Ontario,"Frozen green beans, 750 grams",v1353834542
Ontario,"Frozen broccoli, 500 grams",v1353834543
Ontario,"Frozen corn, 750 grams ",v1353834544
Ontario,"Frozen mixed vegetables, 750 grams ",v1353834545
Ontario,"Frozen peas, 750 grams",v1353834546
Ontario,"Frozen pizza, 390 grams",v1458870113
Ontario,"Frozen spinach, 300 grams",v1458870114
Ontario,"Frozen strawberries, 600 grams",v1458870115
Ontario,"White bread, 675 grams",v1353834547
Ontario,"Flatbread and pita, 500 grams ",v1458870112
Ontario,"Crackers and crisp breads, 200 grams ",v1458870110
Ontario,"Cookies and sweet biscuits, 300 grams ",v1458870109
Ontario,"Dry or fresh pasta, 500 grams",v1353834548
Ontario,"Brown rice, 900 grams ",v1458870104
Ontario,"White rice, 2 kilograms",v1458870135
Ontario,"Cereal, 400 grams",v1353834549
Ontario,"Wheat flour, 2.5 kilograms",v1353834550
Ontario,"White sugar, 2 kilograms",v1353834551
Ontario,"Apple juice, 2 litres",v1353834552
Ontario,"Orange juice, 2 litres",v1353834553
Ontario,"Roasted or ground coffee, 340 grams",v1353834554
Ontario,Tea (20 bags),v1353834555
Ontario,"Ketchup, 1 litre",v1353834556
Ontario,"Vegetable oil, 3 litres",v1353834557
Ontario,"Canola oil, 3 litres",v1458870108
Ontario,"Olive oil, 1 litre",v1458870122
Ontario,"Baby food, 128 millilitres",v1353834558
Ontario,"Infant formula, 900 grams ",v1458870117
Ontario,"Peanut butter, 1 kilogram",v1353834559
Ontario,"Mayonnaise, 890 millilitres ",v1353834560
Ontario,"Canned baked beans, 398 millilitres",v1353834561
Ontario,"Canned tomatoes, 796 millilitres",v1353834562
Ontario,"Canned soup, 284 millilitres",v1353834563
Ontario,"Canned beans and lentils, 540 millilitres",v1353834564
Ontario,"Canned corn, 341 millilitres",v1458870105
Ontario,"Canned peach, 398 millilitres",v1458870106
